x, y, z
2, 0, 219
3, 0, 218
3, 1, 218
2, 0, 218
2, 1, 215
4, -1, 218
3, 0, 217
4, -1, 216
4, -1, 218
3, -1, 219
3, 0, 219
3, 0, 217
3, -1, 218
2, 0, 218
2, 1, 215
2, 0, 217
3, -2, 218
3, 0, 217
3, 0, 218
3, -1, 219
3, 1, 217
3, 0, 218
3, -1, 216
3, -1, 217
5, -2, 221
3, 0, 219
3, -1, 217
3, 1, 216
3, -1, 218
3, -2, 218
3, 0, 217
2, 0, 214
2, 0, 217
3, 0, 216
6, -1, 218
3, 0, 217
2, -1, 221
3, 1, 217
5, -2, 220
4, -3, 223
2, 0, 216
4, -1, 216
2, 0, 216
4, 0, 219
5, -1, 219
4, -1, 218
4, -2, 218
3, -2, 221
5, 1, 217
2, -1, 217
2, 0, 217
3, 1, 217
3, 0, 216
3, -1, 218
2, 0, 217
3, 1, 216
2, -1, 219
3, 1, 216
3, -1, 219
3, 1, 217
4, -1, 215
4, -1, 218
2, 1, 216
4, -1, 219
3, -1, 218
3, -1, 219
4, -1, 218
3, -1, 218
4, 0, 217
3, -1, 218
2, -1, 220
3, 0, 217
3, 0, 217
3, 1, 217
2, 0, 217
2, 1, 218
3, 0, 216
4, -1, 218
2, -1, 218
2, -1, 219
2, 0, 219
3, 0, 216
4, -1, 218
2, 0, 220
4, -1, 220
4, -1, 220
4, 1, 219
2, 0, 218
3, 0, 219
2, 0, 219
3, 0, 216
2, 0, 220
3, -1, 218
3, -1, 217
3, 0, 217
4, -1, 218
2, 0, 219
4, 0, 218
2, 0, 218
3, -1, 218
3, 0, 220
4, -2, 216
4, -2, 220
3, -1, 218
5, -1, 218
4, -1, 218
3, 0, 215
2, 0, 216
2, 0, 218
2, -1, 218
2, 0, 218
2, -1, 220
4, -1, 222
1, 0, 218
4, 0, 216
3, -2, 216
3, -1, 219
3, -2, 221
3, -2, 221
4, 0, 216
3, -2, 219
2, -1, 219
4, -1, 220
3, 0, 215
3, -1, 220
4, 0, 216
2, -2, 225
2, -1, 217
3, 0, 216
4, -1, 219
3, 1, 214
4, 0, 216
4, -1, 220
2, 0, 215
3, -1, 217
4, -1, 218
5, 1, 216
5, -1, 221
5, 0, 217
4, -1, 214
3, 0, 216
5, -2, 220
3, -1, 217
2, 1, 216
3, -1, 221
3, 0, 217
1, 1, 221
3, 0, 216
3, 1, 219
2, -1, 221
3, 1, 216
4, -1, 219
2, -1, 218
5, 0, 217
5, 0, 220
3, 1, 216
3, 0, 220
4, -1, 223
6, 0, 217
3, -1, 219
1, 0, 217
2, -1, 219
3, 0, 219
3, -1, 218
2, -1, 220
3, 1, 219
3, -1, 219
2, 0, 218
3, -1, 218
3, -1, 219
2, 0, 216
4, 0, 219
3, 0, 217
1, 0, 219
2, 1, 218
3, 0, 217
3, 0, 217
2, 0, 218
2, 0, 219
2, -1, 218
1, 1, 219
2, -1, 219
3, 0, 217
4, 1, 220
4, -1, 220
2, 0, 216
4, 0, 219
3, -1, 217
4, -1, 218
3, 0, 219
3, -1, 218
2, 0, 217
5, 0, 217
4, 0, 220
3, -1, 220
5, 0, 221
3, -3, 218
4, 0, 217
4, -1, 220
1, 0, 217
2, 0, 215
4, 0, 218
2, 0, 217
3, -1, 217
2, 0, 218
3, 1, 217
1, -1, 219
3, -1, 221
2, -2, 220
4, 0, 217
4, -1, 217
5, -2, 218
4, -3, 219
4, -2, 219
3, -1, 218
3, -2, 221
5, 0, 218
3, 0, 219
5, -1, 218
4, 1, 216
1, -1, 219
4, -1, 219
2, 1, 217
3, 0, 217
2, 1, 218
2, 0, 214
3, 0, 216
2, -1, 219
2, -1, 219
2, -1, 220
4, 2, 215
3, -1, 217
3, -1, 219
3, -1, 219
4, 0, 218
3, -2, 216
4, 1, 216
4, -1, 220
2, 1, 218
4, -1, 220
2, 0, 219
3, -1, 218
2, 1, 218
2, 0, 218
6, 0, 217
2, 0, 218
3, 0, 218
2, -1, 218
2, -1, 219
3, 0, 217
3, -1, 219
4, -1, 218
3, -2, 217
3, -1, 217
1, 0, 218
4, 0, 220
3, 1, 218
4, 0, 217
5, -1, 216
3, 0, 218
2, 0, 220
3, 2, 216
2, 0, 217
2, 0, 218
3, 0, 217
2, 1, 217
3, -1, 219
2, 0, 216
2, 0, 215
2, 0, 216
4, 0, 219
2, 1, 216
2, 1, 216
2, -1, 218
4, -2, 218
4, -1, 217
3, -1, 219
3, -1, 221
2, -2, 218
3, 0, 217
4, 1, 217
4, 0, 218
4, 0, 219
1, 0, 217
3, 0, 218
1, 0, 218
3, 0, 218
3, -1, 218
3, 0, 217
3, -1, 222
2, 0, 219
3, 1, 216
4, -2, 218
4, 0, 220
4, 0, 218
3, -4, 220
4, -2, 217
7, -4, 221
5, -2, 220
3, -1, 219
2, -1, 221
4, -3, 220
5, -2, 217
3, -2, 218
2, 0, 218
3, 0, 218
3, 0, 218
3, 1, 218
3, 2, 215
3, 1, 217
3, 0, 219
4, 1, 216
4, -2, 219
2, -2, 222
3, -1, 220
4, 0, 219
4, -3, 221
5, -1, 217
3, 0, 220
3, -1, 216
2, 1, 218
3, 0, 219
2, 0, 218
2, 1, 220
2, 0, 217
3, 2, 216
3, 0, 220
2, 1, 220
3, 0, 217
4, -2, 219
4, -3, 222
2, 0, 222
3, -2, 218
2, -1, 221
4, -1, 219
3, -2, 220
4, -1, 219
3, -2, 217
4, 0, 219
3, -2, 219
3, -1, 219
2, 0, 217
2, 1, 217
2, 0, 218
4, 1, 215
3, -2, 219
3, 0, 218
5, -1, 215
2, 0, 218
4, 0, 218
3, 0, 218
1, -1, 217
3, -1, 217
6, 0, 218
3, 0, 218
3, 0, 219
3, 0, 217
3, 0, 217
3, 0, 218
3, 0, 217
3, -1, 217
2, -1, 219
3, 0, 218
4, -1, 217
3, -2, 219
3, -1, 217
4, 0, 218
3, 0, 219
3, 0, 219
4, -1, 217
3, -1, 217
4, 0, 219
4, -1, 219
3, 0, 216
4, -1, 219
3, -1, 221
3, -1, 219
2, -2, 218
4, 0, 218
2, -1, 220
1, 2, 216
2, -2, 219
3, -2, 218
3, 0, 218
3, -1, 220
3, 0, 215
6, -1, 215
4, -1, 218
2, -1, 218
4, -1, 218
2, 0, 217
3, -1, 220
4, 0, 220
1, 0, 217
2, 0, 215
4, -1, 218
4, -1, 217
3, 0, 219
3, 0, 217
3, -1, 219
4, -2, 218
3, -1, 218
3, -2, 221
2, -1, 219
4, 0, 217
5, -1, 217
3, -1, 220
3, 0, 217
5, 0, 216
3, -1, 219
3, -1, 220
4, -2, 217
3, -1, 218
3, -1, 217
3, 1, 217
4, -1, 218
3, 0, 217
3, -1, 218
2, 1, 217
3, 0, 217
3, 0, 218
4, 0, 219
4, 0, 217
4, 0, 217
5, -1, 219
2, 0, 219
2, -1, 219
4, 1, 215
5, -1, 218
5, -2, 219
6, -4, 218
5, -1, 217
4, -1, 218
3, -2, 219
3, 0, 217
2, 0, 219
2, 0, 220
0, 3, 217
1, 1, 217
1, 2, 216
1, 2, 217
2, 1, 218
3, 1, 218
3, 0, 219
6, -2, 217
4, -2, 219
5, -2, 216
4, -2, 220
4, -3, 217
3, -1, 220
2, -1, 219
3, 0, 218
2, 0, 215
2, -4, 230
2, -1, 220
3, -2, 216
3, -1, 221
4, 1, 217
1, -2, 220
1, 0, 217
4, 0, 216
3, 1, 218
2, 1, 218
3, 0, 218
3, 0, 218
2, 1, 219
4, 1, 215
3, -1, 220
3, -1, 221
2, 0, 215
3, 0, 216
5, -1, 217
3, 0, 217
3, -2, 220
2, -3, 219
5, -1, 218
3, -2, 218
5, -1, 218
5, -1, 219
3, 0, 218
3, -1, 218
4, -2, 220
5, -2, 215
2, 0, 219
4, -1, 218
2, 1, 216
2, 0, 219
1, 1, 217
2, -1, 221
2, 0, 219
2, 1, 217
2, 0, 218
3, 1, 217
3, 0, 219
3, 0, 219
4, -1, 217
3, -1, 218
3, -1, 218
4, -1, 217
4, -1, 217
3, -1, 218
4, -1, 219
3, -1, 220
3, -1, 219
3, -1, 220
2, 0, 217
3, 2, 217
2, 1, 218
3, 0, 218
2, 0, 217
3, 0, 217
3, 0, 217
3, 0, 219
5, -1, 215
3, -1, 219
4, -1, 217
2, 0, 219
3, 0, 218
4, 1, 216
4, -1, 220
3, 0, 218
0, 0, 218
3, 0, 218
3, 0, 218
2, -2, 219
3, 0, 219
5, 0, 215
2, -1, 218
3, -1, 218
2, -1, 218
3, -1, 217
2, -1, 219
3, 0, 218
3, -1, 221
1, -2, 215
4, -1, 216
4, 0, 221
3, -1, 219
3, -1, 217
2, 0, 218
3, -1, 220
4, -1, 218
3, -1, 217
3, -1, 220
2, -2, 219
5, -1, 219
6, -2, 222
3, -1, 219
5, 0, 217
4, -1, 217
4, -2, 216
2, 1, 216
2, 2, 219
2, 0, 219
3, -1, 221
2, 0, 218
2, 1, 215
3, 0, 216
3, 1, 217
2, 0, 219
1, 0, 217
1, 0, 219
3, 1, 219
3, 0, 217
3, 0, 217
2, 0, 215
3, 0, 219
4, -1, 219
4, 0, 217
3, -1, 217
3, -2, 219
4, 0, 217
4, -2, 219
4, -2, 218
3, -1, 219
4, -1, 220
4, -2, 218
5, -2, 221
4, -1, 218
2, 0, 218
3, 0, 218
2, 0, 218
2, -3, 223
3, 0, 218
2, 0, 218
3, -1, 218
2, 1, 216
2, 2, 217
1, 0, 221
1, 0, 211
4, -1, 217
3, 0, 219
2, 0, 219
2, -1, 220
2, -2, 216
2, 0, 222
3, 1, 219
2, -2, 218
3, -1, 219
4, -1, 218
3, -1, 216
4, -1, 219
3, -1, 217
3, 0, 219
4, -2, 219
3, -2, 220
2, -1, 215
2, 0, 217
4, 0, 219
3, -1, 217
3, 0, 220
3, -1, 218
4, 1, 218
2, -1, 218
2, -2, 219
2, 0, 221
3, -1, 216
2, -1, 218
2, 0, 219
3, -2, 220
4, 0, 218
2, 1, 218
3, 0, 217
5, -1, 218
3, 0, 221
2, 0, 219
3, -1, 219
4, 1, 216
2, 0, 219
3, -2, 220
3, 0, 216
1, 0, 215
2, 0, 216
2, 1, 213
1, 0, 216
2, 0, 217
2, 0, 219
3, -1, 218
3, 1, 220
4, -1, 221
3, -1, 219
5, -1, 219
4, 0, 219
3, 1, 216
3, -1, 218
3, 0, 220
4, -2, 219
3, 0, 219
2, 0, 219
4, -3, 219
3, 1, 217
2, 0, 218
3, 0, 219
2, 2, 216
2, -1, 219
1, 1, 218
4, 0, 219
3, 0, 217
4, -2, 218
3, 1, 218
4, -2, 221
3, -1, 218
4, -2, 217
4, -1, 217
4, -1, 218
2, -2, 220
4, -1, 220
2, 0, 218
3, -2, 217
3, 0, 218
2, 0, 219
3, 1, 219
2, 0, 216
4, 0, 215
2, 0, 217
2, 1, 219
1, 0, 216
3, -1, 218
3, 0, 219
3, -1, 218
5, -2, 220
3, 0, 219
4, -1, 218
3, -2, 219
3, 0, 219
4, -1, 221
2, 0, 218
2, -1, 217
3, 0, 213
3, -1, 218
3, -1, 217
3, 0, 221
3, 0, 219
2, -1, 221
3, 0, 219
4, 1, 214
4, 1, 216
3, 0, 219
3, -2, 218
4, -1, 218
3, -1, 221
4, 0, 217
3, -1, 219
2, 1, 219
3, -2, 217
4, -1, 218
3, -1, 217
3, -1, 218
3, -1, 219
3, -1, 219
4, -1, 219
3, -1, 217
2, -2, 220
4, 1, 216
3, -1, 218
3, 0, 219
3, 0, 219
4, 1, 218
3, 1, 217
4, 0, 219
3, -1, 218
4, 0, 218
4, -1, 218
4, -1, 219
2, 0, 216
3, -1, 219
4, 0, 216
4, 0, 217
3, 0, 218
3, -3, 218
3, -1, 219
4, 0, 219
3, -1, 218
4, 0, 216
3, 0, 216
4, -1, 217
3, 1, 220
2, 0, 218
2, -1, 220
2, 1, 217
3, 0, 220
3, -2, 218
4, -1, 217
3, -1, 220
3, -1, 220
4, -1, 217
5, -3, 217
3, 0, 217
3, -1, 218
3, 0, 219
3, -1, 220
3, 0, 218
4, -1, 219
3, -2, 217
3, -1, 217
3, -1, 218
3, 0, 217
2, 0, 219
3, 0, 219
2, 0, 219
3, -1, 220
3, -1, 219
3, -3, 220
3, 0, 219
2, 0, 217
3, 1, 218
2, 0, 219
3, -1, 218
4, -1, 219
3, -1, 218
3, -2, 218
3, -1, 219
3, 0, 219
4, -2, 216
3, -2, 218
5, -2, 219
4, -3, 218
3, 0, 218
1, 0, 219
3, -1, 217
3, -2, 220
4, -1, 217
2, 1, 216
3, -3, 219
3, -1, 219
4, 0, 216
5, -1, 218
4, -1, 218
3, -1, 218
2, 2, 218
3, 0, 217
3, -1, 217
3, 0, 219
3, 0, 219
3, -1, 218
2, 0, 218
3, -1, 219
3, -1, 219
2, 0, 218
4, -1, 218
3, -1, 220
4, -1, 217
1, 0, 218
4, 0, 219
2, 0, 219
4, 0, 219
5, -2, 219
2, -1, 219
3, -1, 219
2, -1, 219
3, 0, 218
3, -1, 220
3, 0, 220
2, 0, 217
3, -1, 220
3, 0, 219
3, -1, 217
3, 0, 218
3, 0, 219
2, -1, 217
3, 0, 216
1, 0, 220
2, -1, 218
2, 0, 218
3, 0, 217
5, 1, 215
3, 0, 218
3, -1, 217
3, -2, 218
3, -1, 219
2, 0, 220
5, -1, 217
4, -1, 217
3, -1, 219
5, -2, 217
3, -1, 218
3, 0, 219
5, 0, 217
5, -1, 219
3, 1, 215
2, -2, 221
2, -1, 217
4, 3, 217
5, 0, 215
3, 0, 219
6, 0, 217
3, -1, 218
3, 0, 217
5, -1, 216
3, -1, 219
4, -2, 217
2, 0, 219
2, -1, 219
3, -2, 218
3, -2, 219
2, -1, 220
3, -2, 220
4, -1, 219
3, 0, 219
4, -1, 219
3, 0, 219
5, -2, 218
3, 0, 217
3, -1, 221
5, -1, 217
3, -1, 218
3, 0, 219
3, 0, 220
3, -1, 219
2, 0, 218
3, -1, 220
3, -1, 218
5, -1, 219
2, 0, 218
3, -1, 218
4, 1, 218
3, 0, 219
4, 0, 218
2, 1, 218
4, -1, 219
3, -1, 220
5, -2, 219
2, -1, 219
2, 1, 217
3, -1, 216
2, -1, 221
4, -1, 220
2, -1, 221
4, 0, 219
3, 0, 220
3, 1, 218
4, 0, 218
4, -1, 220
4, -1, 218
4, 0, 219
1, 1, 219
4, 0, 217
3, 0, 217
3, -1, 217
3, 1, 214
4, -1, 218
3, 0, 218
3, 0, 218
4, -3, 219
3, -1, 220
4, 0, 218
2, -3, 219
3, -1, 219
3, -1, 220
4, 0, 218
3, 0, 218
4, 1, 217
4, -1, 217
2, 0, 218
4, -1, 217
2, 0, 217
3, -1, 217
3, 0, 218
4, -1, 218
3, 0, 220
4, -1, 219
4, -1, 218
2, 0, 219
2, 0, 217
3, 0, 219
3, 0, 218
2, -1, 219
3, 0, 218
2, 0, 220
3, 0, 220
3, -1, 218
3, 0, 218
3, 0, 217
4, -1, 219
3, 0, 219
2, 0, 217
3, 0, 217
3, -1, 220
2, 0, 220
3, 1, 217
2, 0, 217
2, 0, 219
2, -1, 218
2, 0, 217
3, 0, 216
3, -2, 219
3, 0, 218
3, -2, 219
3, -2, 218
3, 0, 218
3, -1, 219
6, -1, 217
3, -1, 217
3, 0, 215
4, -3, 228
4, -2, 220
4, -1, 215
3, -1, 220
3, -2, 222
4, -2, 216
3, -1, 219
5, -3, 220
6, -2, 216
2, -2, 217
3, -1, 215
3, 0, 219
4, 0, 219
3, -1, 219
5, -1, 217
3, -1, 219
3, -1, 216
3, 0, 218
3, -1, 220
3, -1, 218
3, 1, 217
3, -2, 218
